排名,标题,播放量,讨论数,得分,封面链接,UP的ID,视频av号
32,安卓厂商措手不及，骁龙875成本爆增60%，这就是华为芯片受限的后果？,2.6万,35,26379,363951265,BV1SK4y147GF
33,睡前必看，带你坠入ISLANDIA的世界，摄影师Vadim Sherbakov的冰岛奇幻风光短片,7721,18,25764,40210076,BV1Xf4y1273s
34,【创意摄影】Jordi2020年的10个创意点子,1.4万,7,25627,13445764,BV1954y1Q7D4
35,【装机】2020年中电脑配置推荐,1.2万,55,25316,338748561,BV12D4y1D7Wm
36,雷军：早上好，我才是米6最强“钉子户”,2.2万,93,23862,383423248,BV16i4y1G7Ri
37,淘宝上比官网便宜1000多的iPhone11，能买吗？我们连买了5台……,1.8万,109,22744,329519036,BV1kz411i7n7
38,锐度爆表？尼康Z口一镜走天下24-200 VR ｜P1速描｜P2带着它登上火山｜Links 4K,1.2万,616,21450,3816626,BV1g5411Y7yh
39,【官方双语】一串文字就能让你死机？原来是这样 #电子速谈,1.6万,55,21064,12564758,BV1qa4y1h7rG
40,【4K】【授人以渔】带着4升的主机和便携屏出差一周是什么感觉「K39主机+ROG幻镜使用体验」,1.0万,351,20927,395845182,BV1Yt4y197mC
41,是你吗？我眼中手机爱好者的一生。,1.1万,246,20852,477278,BV1G5411Y7P2
42,有谁用过这种内存卡,2.0万,6,20485,608440984,BV13A411B7pE
43,【装机教程】这可能是你能在网上找到最详细的装机教程,6635,10,20159,14871346,BV1jE411e7hw
44,〖4K画质-装机教程〗包括装机到装系统一步到位的教程，建议收藏！！！！,4905,47,20067,503686187,BV1N5411Y7CP
45,国产海光处理器背的难以启齿，真机实物上手简评，奇葩硬件说。【诗昆君】,1.5万,48,19232,13492458,BV1ja4y1e762
46,粉丝14块钱豪赌1080ti拿来给我练练手，人品爆发啦！（智强显卡工作室）,1.8万,42,19034,502877716,BV17Z4y1W7Hu
47,【官方双语】硬盘厂商缘何被起诉#linus谈科技,1.6万,116,18756,12434430,BV1kg4y1v7wG
48,极度舒适的苹果声音！！！,1.6万,27,18689,88795073,BV1aC4y187j3
49,显卡界的十大核弹(公版),1.7万,56,18439,403618472,BV1Bf4y1178o
50,【收藏不亏】2020年大学生笔记本选购推荐全攻略进阶版！15分钟从小白到大神！6.12更新,7302,22,18147,37390043,BV1yV411r7Zg
51,落月 雪山 云海 瀑布 山川 星空 大海,4778,7,17823,434642520,BV1xp4y197xg
52,2000元全新用上3代锐龙CPU 用上16g内存 超性价比装机方案 保证所有人都能买到！！,1.2万,13,17554,65177412,BV1Ck4y1q7yk
53,【iPhone SE2】                                             薛  定  谔  的  续  航,1.2万,21,17261,141238312,BV1qp4y1X7yu
54,4000块买个便携显示器！？败家之眼丧病显示器XG17上手体验,1.5万,134,17105,453972,BV1HA411e7Ma
55,【何同学】有多快？5G在日常使用中的真实体验,1.3万,77,16995,163637592,BV1f4411M7QC
56,【大锤开箱】799 的 Redmi 9 都做得这么细致了？？？,1.5万,104,16716,39160258,BV1rC4y187CK
57,笔记本性能太差怎么办？只要500元！外接显卡畅玩3A大作！媲美雷电三!【硬件终结者01】,1.2万,19,16538,9321359,BV18p4y1U7GU
58,iPhone 12全系再被证实无充电器，SE也将取消，安卓厂商也将跟进,1.6万,16,16463,488135152,BV1iV411k7f4
59,万元带鱼屏值不值得买？三星 Odyssey G9 体验【轻电科技】,1.4万,239,16425,28767705,BV16V411k78D
60,AMD太强了！4K视频剪辑毫无压力！ROG幻14一周体验评测,1.3万,212,16021,45478017,BV1Fv411z7UK
61,太大,1.5万,3,15783,522920885,BV1PT4y1J7Pn
62,这种摄影师！简直无法无天！目中无人！,1.0万,174,15746,39893537,BV1sz4y1X7Kv
63,【ITX电脑改装】藤原豆腐店,8347,67,15726,32460305,BV1mp4y1S7az
64,【Redmi10X Pro VS 荣耀X10 评测】荣耀无味未可啖，红米难过品牌关,1.0万,417,15621,20668574,BV1ma4y1Y7XC
65,【蓝朋友】iPadOS上手体验，装笔竟是精髓？,1.2万,213,15589,426493711,BV1HA411e7mx
66,【余承东赵明何刚视察华为店】为产品发布和线下市场做准备,1.5万,31,15584,175407508,BV1Yz411e7r4
67,苹果A12X又将迎来一款新品，iPad系列也有大改,1.4万,18,14871,26987075,BV1qi4y1G7tK
68,败 给 华 为？三星S20对比华为P40 Pro体验,1.2万,350,14867,336251563,BV1rD4y1Q7d7
69,【我的桌面】桌面美学：我的青春恋爱物语果然有问题极简桌面2.0,8200,1,14673,6730457,BV1iK411n7zY
70,Final Cut Pro X 快速添加视频字幕方法！feat. Macbook Pro 16寸 讯飞听见 FinalSRT,5512,99,14264,286187082,BV1nD4y1S7iJ
71,显示器怎么选！500-2000不同价位显示器推荐！,7382,16,14237,326932318,BV1iZ4y1H7pV
72,青春里的温柔  一定与你有关  雨天写真特辑,6520,11,14066,21105288,BV1MK411H7vU
73,死忠粉专属！5分钟0成本，手把手教你安装EVA超硬核定制手机主题！,4990,12,13994,410700825,BV1XA411v7Dp
74,打造我的游戏房Ep.3 （完结） 梦想屋竣工,6906,48,13622,31922392,BV1zE41157X1
75,【大师吐槽】iPhone12取消附赠耳机、充电器，安卓准备“跟进”！,1.2万,104,13466,402379312,BV1rt4y197fP
76,我可太喜欢你家了你能搬出去吗?电脑桌面布置-第三十期,9373,12,13111,13294740,BV1yz411e7Vq
77,城市延时大片，学会思路用手机也能拍！,5681,11,12937,50212909,BV1ei4y1x72k
78,ASUS光追系列显卡广告,1.2万,84,12777,383768376,BV1wV41167Wc
79,AirPods Pro更新了3D环绕立体声？那得先用这个耳机来体验。【值不值得买第436期】,1.0万,114,12442,11336264,BV1oK411n7pm
80,低端处理器的MIUI12现状,1.2万,15,12195,189706940,BV1LV41167Cm
81,四十年前的黑科技？带你了解宝丽来SX-70,5541,31,12150,10271202,BV1tD4y1Q7YY
82,蛋炒范开箱：手机散热究竟值得买吗？,1.1万,99,12130,51745272,BV1iv411B73L
83,用MIUI放个烟花,1.2万,0,11875,47935119,BV1Ek4y1r7c9
84,有线充电和无线充电同时进行会发生什么？,1.2万,6,11795,107354373,BV1tv411B7gB
85,【iPad】用 Procreate 自制片头动画 | 十分钟内轻松上手! | 满满干货 | 用动画为你的视频添色吧~,2699,6,11527,17002945,BV1Ag4y1q78C
86,高性价比 桌面分享,5241,7,11063,402971991,BV17z4y1d7sN
87,三星走量之王，Galaxy A系列简史,9604,57,10836,311811240,BV1Ct4y197iy
88,百十块的东西，十几万的感觉？,1.1万,16,10808,36044181,BV1dk4y1z7yS
89,十款真无线耳机横评，哪个值得买？,7073,61,10799,483311105,BV187411G7fq
90,【图Lite】突破千兆，装配一台双万兆+三2.5G网口的软路由器,7128,20,10604,28457,BV1kT4y177cS
91,〖穷学生装机首选〗性能、颜值、体积、性价比，一个都不能少！！,5180,1,10511,281990787,BV1oz4y1Q7Bm
92,性价比？生产力？联想Yoga Duet二合一笔记本测评,8763,81,10383,95490951,BV1zV411k73u
93,「领菁资讯」三星 Galaxy Note 20 最新信息：一亿像素主摄 + 骁龙 865 Plus  ？/ 一天两机？荣耀 X10 Max 5000mAh 电池,8704,129,10288,10175373,BV1mA411i7uQ
94,华为这是啥情况，突然这样，吓我一跳,1.0万,7,10205,62043806,BV1wT4y1J7B8
95,注意了买iPad Air或iPad Pro送AirPods2 苹果返校活动归来 这次有点香等等党好吧你们赢了,9099,1,10138,55768195,BV1K54y1z7LU
96,[荣耀X10]某宝的X10与荣耀专卖店的X10明显差别，快看看你自己的翻车了没有？,9963,15,10137,40070028,BV15t4y197UZ
97,[Gawx]重制一个iPad，给老爸惊喜,8073,12,10021,7000524,BV1H7411J7PM
98,【大家测】高颜值会起飞 红魔5G氘锋透明版开箱,9506,85,9979,346098914,BV1di4y1G7qL
99,苹果8plus 拆箱视频，我本来想测评来着能力不允许老老实实个拆箱,9006,18,9942,472700528,BV1fz411i718
100,【大米评测】天玑820 vs 麒麟820：Redmi10X、荣耀X10 深度对比评测,7933,110,9854,8372353,BV1PC4y1h7sU
