视频bv号,up主,投币数,播放数,综合得分,视频标题,视频弹幕数,原创
BV1Cp4y1U7fp,智能路障,146060,1165221,2773063,消费主义是如何对年轻人进行欺骗与洗脑的？【围炉夜话】,26253,原创
BV1zp4y1U7Z5,狂阿弥_,148315,1853948,2672910,一个人，造出让40亿人震碎的夜晚！,17531,原创
BV1PK411H7gT,敬汉卿,256010,1904623,2588069,北漂三十天！（算个预告）,18671,原创
BV11T4y1J7Lk,AliveGameStudio,141215,1153462,2528187,为了做游戏，我花了10年自学程序、美术、音乐、策划,15219,原创
BV1m54y1Q7eQ,冈部伦太郎·,88251,854219,2359193,【醒醒】中华儿女该起床了,10468,原创
BV1454y1z7NE,拜托了小翔哥,270210,1412740,2316667,爱一个人，就陪她走一遍儿时的路,45732,原创
BV1st4y197pq,硬核的半佛仙人,79981,1293814,2203390,【半佛】应届生求职利益最大化指南,10703,原创
BV13a4y1e7Z3,马戏糍,11210,602962,2142023,1天瘦腿安排，我躺着瘦了3CM,484,原创
BV1QK411n7dW,纷纷纷纷黑-Fenix,20182,754210,2073153,【Helltaker】爆火油管的致幻风❤️Take Me!  ❤️★ MiatriSs,722,转载
BV1Ef4y117cS,司墨尧smile,73584,1515987,2062221,《这个暑假我没时间学习却考了第一》,2794,原创
BV1pi4y147tQ,推背兔の,63961,1724619,2029465,最 强 法 海,8057,原创
BV1wp4y1S7qt,罗翔说刑法,107206,2735236,2003839,【罗翔】《隐秘的角落》犯罪分析，张三还有机会么？,38483,原创
BV1VD4y1S7ho,王霏霏Fei,76708,2234291,1987129,乘风破浪的姐姐-大碗宽面练习室版舞蹈,17885,原创
BV16z411e7F4,豪言の经理,109387,1195746,1965294,【特效向】全明星の向死而生篇,11415,原创
BV16v411B73n,手工耿,164319,2686423,1929899,自制多米诺开瓶器，一次开100瓶乌苏，让开盖更加简单且硬气,15553,原创
BV1bD4y1Q7LF,徐大虾咯,106176,1848143,1897090,老王有媳妇儿了！【德华的世界#6】,29534,原创
BV15a4y1e7Kw,鮮肉門,75480,403333,1842714,【明日方舟 | 手书】狂人的懺悔錄【W】,788,原创
BV1pD4y1Q7gd,盖里老哥,213988,1487437,1817832,突然向女朋友跪地求婚！相识20年，我们终于订婚了！,31730,原创
BV1Jf4y117BF,吃素的狮子,78421,2155233,1762582,别说马赛克了，这些动漫角色化成灰我都认识！【动漫高手02】,34121,原创
BV19k4y1q7e7,小片片说大片,85990,2665064,1759112,【片片】隐藏结局全解读！国产悬疑封神作！最终真相令人窒息！过瘾解说《隐秘的角落》大结局,30579,原创
BV1mT4y1J7iG,幸运猎手,20464,3163506,1728844,武松打得过这玩意儿？,7296,原创
BV1mi4y1G7Rn,可靠de伏特加,40656,1853199,1677877,大  威  天  妈,3840,原创
BV1Mz4y1X7Nj,伊丽莎白鼠,81222,1441810,1662789,【费玉污】《一剪梅》被删减版本！,7402,原创
BV1pz4y1X7pC,卡卡Orange,71331,693649,1594389,【卡卡】♦囍♦一尺一恨,3088,原创
BV1Dt4y197dr,SuperA_,55375,830306,1591336,你从没见过的学霸学渣互撕版Doja Cat《Say So》？史上最强高中生改编版！,1642,原创
BV1zi4y1G7qM,观察者网,100506,2170589,1590758,骁话一下：为什么美国没有华裔？,25877,原创
BV1SC4y1a7jo,taerubykim,5888,2262865,1586565,BLACKPINK 回归'How You Like That' 现场持更中(更至200704 音乐中心),29497,转载
BV1jT4y177XH,拉环儿_,51412,965648,1577247,【 日 下 三 女 神 】,1562,原创
BV1NV41167nt,神奇的老皮,96603,1640429,1558017,【真人GTA】老 年 崔 佛,4637,原创
BV1qg4y1v7zT,小白测评,141554,673273,1554129,「小白测评」盲人用手机什么感觉？9大品牌无障碍测试 关注视障人群,7494,原创
BV1Fi4y1V7du,闷骚阿暑,55445,739724,1520397,宇智波小少爷想让我告白,2659,原创
BV1ga4y1e7Z1,朱一旦的枯燥生活,90139,1685029,1516007,【朱一旦X罗翔】应聘保洁被骗光所有积蓄，朱一旦向罗翔求助！,31191,原创
BV1Df4y1174h,老番茄,62039,1664319,1508496,口技大师！,29021,原创
BV1Rz4y1Q7tg,善良的小矿工,49409,603505,1484906,刻进DNA里的画面——前方名场景高能【BILIBILI 11周年】,3495,原创
BV1FZ4y1u7W3,瓶子君152,66982,1077950,1430003,业界真的要完！2020七月新番推荐,7979,原创
BV1pv41167CH,wrizedm,67476,967834,1429877,这才叫演员，那些骗钱的渣渣们还有脸演戏吗,1999,原创
BV1zz411e7XX,动画学术趴,23237,680160,1429340,这部技术力爆表的国风动画，刷新了我对毕设的认知：广州美术学院《落凡尘》,2814,转载
BV1g54y1z7qs,愉悦的hehe11,62982,563940,1417647,我的世界坏掉了！！！！！,6481,原创
BV1Nk4y1z7G2,盼盼罚吃小面包,58490,720555,1401382,妈妈问我为什么要跪着看手机！,1347,原创
BV1VK4y1s7bq,33不是山山,78799,413987,1391854,一款比高数题还难的游戏，一个“疯子”的第九艺术朝圣之路,14558,原创
BV1YC4y187Hb,奶糕成精档案社,89970,951040,1384971,又是一个无 眠 夜。,3271,原创
BV1YC4y1871D,电影最TOP,73699,782291,1383690,电影最TOP 152: 论BGM的重要性，盘点十位影视配乐大师,36217,原创
BV1tT4y17733,Warma,53881,1036271,1383557,【warma】怎么办！我现在好怕被2233娘封号,6889,原创
BV1HT4y1J766,精神擦六,7586,1903124,1379829,BLACKPINK 新曲《How you like that》MV公开,24550,转载
BV1NV41167ef,人人短视频精选,7824,1048742,1372569,油管7000万播放量动画短片《请不要再虐待你的器官了》,2842,转载
BV16f4y117U4,NathanRich火锅大王,159424,885270,1342870,火锅大王消失的这段时间发生了什么？,4211,原创
BV1vi4y1G7Lu,我是郭杰瑞,55489,2666148,1316533,美国枪支销量暴增80%，深入枪店采访美国人为何囤枪？,21640,原创
BV16D4y1Q7n6,蟑螂恶霸-G,4845,883962,1310359,教大家一些没啥卵用但是看起来很帅的技能,455,转载
BV1kT4y177Wh,嘟督不噶油,84921,661934,1304890,【嘟督】给你总结下《最后高尔夫2》到底讲了啥！！！,6500,原创
BV1Zi4y1G7KH,养胃的霖冬,61087,556600,1289398,我  是  你  爷  爷,7428,原创
BV1G5411Y7TJ,周六野Zoey,6922,297822,1277284,15分钟直角肩运动！改善斜方肌、圆肩溜肩、肩颈疼痛，高效天鹅颈瑜伽【周六野Zoey】,923,原创
BV1n5411Y76p,可妈可吗,76214,1005540,1257588,18岁在清华相遇，7年后我们结婚生子，校园爱情毕业不分手。,6591,原创
BV1Ap4y1S7ko,张召忠,70091,800144,1242995,张召忠说187：美国200个生物实验室遍布全球，搞什么猫腻？,18573,原创
BV1RC4y187K2,国电武术馆馆长,54819,1364509,1215906,追踪挂大战锁血挂，100人全部开挂的诸神之战吃鸡比赛全记录,4844,原创
BV1Ji4y1G7TV,一只胖头鱼o,28144,1026517,1203017,神仙打架,6256,原创
BV1op4y1D7dJ,孰可司,52724,1412383,1202238,模仿六大平台吃炸鸡，味儿太冲了,10753,原创
BV1Ez411v7vT,啊吗粽,56344,1526009,1201027,把11个up主的五官拿出来打乱 还能再复原么？,29817,原创
BV1WK4y1s71m,龙女之声,94288,549563,1188968,边做边跑 瞎眼战神 牙口太差只吃肉【龙女动物学】蛛形纲,5642,原创
BV1tp4y1D7B1,浅唱zz,21220,885115,1180242,鬼知道我看了几遍！,1912,原创
BV1E5411Y7wC,摸鱼能手邓大头,58112,1407651,1173744,我爸是个逆反男孩了,7599,原创
BV1hV411k7h4,天降呦呦,43247,700337,1168949,【奇怪的传播学】下行生育率背后的传播学逻辑,8945,原创
BV1Ea4y1Y7Bi,粗犷毛线君,15965,1367644,1163452,油管播放量破亿却惨被删除封号的特朗普恶搞视频,2711,原创
BV13Z4y1p79M,炊饼大师,50499,606598,1154758,快住手，你们不要再打啦,2754,原创
BV1z54y1B7af,大霓奈,6402,946721,1140341,？？？？？,589,转载
BV1qf4y117v6,渗透之C君,48890,819804,1118611,和 风 美 女,16892,原创
BV1e5411W76n,lunaVita,6349,562160,1117853,【减脂必看！】21天高效减脂丨如何规划饮食运动丨调整心态  拒绝复胖,968,原创
BV1M5411Y76T,浮生蓑衣客,22229,936621,1117310,一句话把骗子噎死,1139,原创
BV1VK4y1s7Wd,1900影剧室,19444,1657731,1116182,【1900】弑父灭口！比剧集黑暗百倍，解读18万字原著《隐秘的角落》，乖孩子缘何化身恶魔,6834,原创
BV1xg4y1v7vP,锦书致南辞,20192,681328,1115530,“你太干净了，你不懂。”,1035,原创
BV1kK411n7iX,印度胖亚瑟,61164,1570777,1107986,从印度下架59款中国软件到德里酒店抵制中国客人 越来越离谱的印度封国第九十七天,7689,原创
BV1o7411E71J,草莓味鸡胸肉,902,409215,1100964,【Pamela Reif】魔鬼帕梅拉10分钟初学者腹部训练，新手姐妹也能跟得上啦！,2851,转载
BV1i54y1D7sw,34520724722_bili,19106,1584501,1086375,男人的快乐可以有多简单1,510,转载
BV18T4y1J7Jn,浩宇在路上,125164,798284,1083207,妈妈去世后，就再也没有吃过了…,1519,原创
BV18Z4y1W7Au,小透明阿九,30051,764543,1074124,如何拒绝别人,1902,原创
BV1Za4y1Y76A,一席精选,14424,861314,1065745,名词解释：磕炮、福利姬、异体骨、情降、杀猪盘、白马王子综合症 | 女孩别怕的女性安全小课堂,9486,原创
BV1J5411Y7Rt,一只磨人的小茄子,29093,457370,1062496,魔 法 盛 宴 ！麻 瓜 慎 入！,1289,原创
BV1dz4y197zd,绝对不再熬夜,24450,678823,1062073,《樱  桃  老  丸  子》,1081,原创
BV1GV411k7Zd,一点小生,25405,780415,1045357,“你没穷过，你不懂”,2679,原创
BV1eD4y1Q7Bt,吟游诗人基德,47709,777786,1043556,【基德】为什么中国洪水越治理，经济损失越大？这是一种光看数据很容易导致的误区,8551,原创
BV1ep4y1D7s1,大蟀蝈,31831,608496,1042898,高考作弊记,2465,原创
BV1RK411n7EV,花花与三猫CatLive,48292,1034808,1041328,第一视角！猫头装相机拍一天，看完我不做人辣！！！【花花与三猫】,9811,原创
BV12p4y1U7Xe,黄龄,54005,1372621,1040847,【黄龄】今天也是越来越《喜欢你》们的一天吖！,9471,原创
BV1Bt4y197hZ,是桃子酱嘛,1737,2558790,1038071,名场面预订了、笑死我了,1878,转载
BV1Dp4y1U7zC,咕噜咕噜奶泡泡,23916,448032,1037259,【隐秘的角落||朝阳东升】自己按门铃自己听,1130,原创
BV1HC4y1a7BN,z走酱巨无霸,4362,1543532,1027184,这么完美的男人确实很难遇到,2050,转载
BV1cp4y1Q7yn,碧天蓝钻,20184,560589,1014856,每天一遍，北大相见,1396,原创
