视频bv号,up主,投币数,播放数,综合得分,视频标题,视频弹幕数,原创
BV12T4y1J7pq,鼠标买手火云,88,28599,30666,【火云】罗技G533重置版即将来袭！首发会在京东还是天猫？,130,原创
BV1WT4y177p7,大笑生活1997,811,23922,29504,安卓11体验以及原生系统介绍,73,原创
BV1Sk4y1z7G6,锐锋君,17,25322,27326,紧急更新！被收购，有锁S版iPhone自动官解了，赶紧试一下,4,原创
BV1xD4y1Q7zR,黑貓的野望,73,23431,27166,它们真的在挤牙膏吗？Intel、AMD和苹果近十年性能提升幅度对比,138,原创
BV1EA411e7qT,VZOO,415,21333,26812,个性褪去的硬件之王：一加8 Pro评测,304,原创
BV16Z4y1H7NG,特效小哥studio,592,17377,25187,相 机 大 战,41,原创
BV16v411B7Ws,老朋友王海缤,160,20559,24889,【海缤说】安卓平板的生态即将死去？骁龙855+四扬声器，三星tab s6有哪些存在的价值？,146,原创
BV1jV41167on,陈抱一,476,19826,24653,"【开箱】399元""小米积木机器人""！三种形态！可语音控制！",181,原创
BV1JK4y1s7UF,鲁大师官方,50,22278,24342,《大师吐槽》骁龙875疯狂提价60%，明年安卓旗舰或6000起！,160,原创
BV19v411B76S,Yoko视频,231,21111,24060,【MIUI 12】耗电快？五大升级，赶超苹果iOS 14！MIUI 12稳定版，值不值得更新？,178,原创
BV1qT4y1779B,小米情报官,30,22759,23867,【情报】小米内部正在评估小屏机项目,62,转载
BV1Zp4y1U7rC,彩蜂摄影生活杂志,387,14797,23318,器材?选题?面对镜头紧张？--拍摄vlog的N个秘诀,320,原创
BV1954y1i7dQ,我是真的很佛系,14,21525,23094,【佛】剪角CPU比洋垃圾还可怕的CPU,74,原创
BV1Va4y1e7Ar,爱泡研究所,313,16636,22015,169元米家显示器挂灯真香？横向对比明基/倍思/黑骑士屏幕挂灯,92,原创
BV1b54y1z7Nv,鱼儿游进了画里,6,21047,21756,哇！闲鱼260入的PSP GO开箱那一瞬间我哭了……,37,原创
BV1Xv411B7gf,vlogbyhao,130,14974,21305,硅谷程序员｜桌面分享｜在家工作｜高效空间,142,原创
BV1Ua4y1Y7nm,电动派大星,83,18709,21288,169元小米屏幕挂灯VS千元明基屏幕挂灯｜米家显示器挂灯｜明基ScreenBar Plus,147,原创
BV12D4y1D7Wm,喵喵折App,341,10618,21030,【装机】2020年中电脑配置推荐,46,原创
BV1Zz411e7Tq,先看评测,1008,10585,21023,23款便携小风扇横评  | 先看评测,212,原创
BV1xp4y197xg,风光狗的日常,189,5213,20073,落月 雪山 云海 瀑布 山川 星空 大海,13,转载
BV1Zv411B7TL,Jasmine茉莉与冰川,276,7770,19993,【北欧摄影短片】雪山、木屋、森林,17,原创
BV1yV411r7Zg,动力评测,225,8548,19631,【收藏不亏】2020年大学生笔记本选购推荐全攻略进阶版！15分钟从小白到大神！6.12更新,33,原创
BV1Xf4y1273s,法淦,128,5830,19509,睡前必看，带你坠入ISLANDIA的世界，摄影师Vadim Sherbakov的冰岛奇幻风光短片,4,转载
BV12p4y1U7wW,HeyDrones,287,5938,18973,《航拍中国》经典拍摄手法已总结好，请查收！,35,原创
BV1Yt4y197iW,锐锋爱搞机,8,18005,18424,烧屏警告！iOS14 使用一周感受，黑科技还是有的，细节满满,17,原创
BV1f4411M7QC,老师好我叫何同学,502,13420,18321,【何同学】有多快？5G在日常使用中的真实体验,91,原创
BV1Gf4y117Bq,键盘侠赤瞳妖,40,16845,18300,就这？所谓油管爆款键盘就这？——京造K2（Keychron K2）简单上手,35,原创
BV1mt4y197KU,翼王,395,10851,17737,用自己设计的ITX机箱组装一台疯狂的高性能分体水冷主机【翼王】,60,原创
BV1jE411e7hw,硬件茶谈,390,6670,17720,【装机教程】这可能是你能在网上找到最详细的装机教程,8,原创
BV1za4y1h7cf,俞元麟Tony,327,13094,17594,千兆已落伍，华硕最新WIFI6路由器AX86U+华芸2.5G NAS开箱体验,135,转载
BV1Tz4y1X7Sa,ZEALER官方频道,15,17103,17517,小米电视大师65寸OLED：高端OLED新的搅局者,89,原创
BV1LZ4y1H7Kc,L3-猛汉猎人,455,5362,16850,卡吧14级8年老人推荐的1千5~4万共22套618配置单+3万字注释,13,原创
BV1Bt4y1973S,PoorPlayers穷玩组,217,9880,16189,【装机】199元书包里的ITX机箱，SGPC K55装机体验。,81,转载
BV1N5411Y7CP,IT情报局,265,4649,16155,〖4K画质-装机教程〗超详细！包括装机到装系统一步到位的教程，建议收藏！！！！,21,原创
BV1dz4y1Q7Ca,雷科技,86,11888,15234,9.9元100G，30元1万G流量！这些手机套餐，全都是大坑,31,原创
BV1Dz411e7S5,荣耀手机,55,13873,14757,荣耀夏季5G新品发布会：2分钟看懂,102,原创
BV1Sp4y1U7TF,新加坡阿土,408,4484,14577,4K【只需4步!】单人如何拍Vlog视频？分享我是如何4步制作一支视频的！,24,原创
BV12A411i7nh,深圳极速哥,62,13207,14544,有谁还记得这台手机 承载了多少人的回忆,27,转载
BV1Sf4y117Wa,数码社区,3,14216,14470,锤打小米10,60,转载
BV1sk4y1k73b,龍柏山人,300,4556,14275,【4k】耗时两年，4k超清星空延时-星动中国,45,原创
BV1cK411H7Tm,远古时代装机猿,92,11521,14071,【食瓜】违反装机法！他怎么能对内存做这种事！？,19,原创
BV1zK411n776,我叫小纪,406,8932,13962,「智能家居」全屋智能家居展示，耗时60天，如何规划30多件智能产品,32,原创
BV1Yf4y117KW,HotGuys,384,10620,13824,【HotGuys】OPPO Enco W51降噪耳机评测：AirPods Pro杀手？！,158,原创
BV1uZ4y1p7am,有点出品,2,13388,13637,七月即将发布的这五款手机，你想要的它都有！,11,原创
BV1H7411J7PM,Chiharya,19,10512,13345,[Gawx]重制一个iPad，给老爸惊喜,16,转载
BV17K4y1s7kk,Beesir蜜蜂先生,88,7532,13143,[桌面美学]一套性价比与逼格并存的桌面搭配,3,原创
BV1f5411W7JC,趣评测,247,10113,12935,「趣体验」Flyme 8.1 VS MIUI 12深度评测，谁是最强安卓系统？,132,原创
BV1fE411J7xj,Eyescar夙,2,12493,12742,这应该是最吓人的息屏显示了吧,1,原创
BV1kz411i7n7,韭菜实验室,140,10171,12738,淘宝上比官网便宜1000多的iPhone11，能买吗？我们连买了5台……,62,原创
BV1eT4y177E9,宇治豆奶,118,9150,12426,Flyme地位不保？2020旗舰机系统对比 |华为P40Pro、小米10Pro、魅族17Pro、OPPO Find X2 Pro,267,原创
BV1bg4y1v7Vk,蒸気火鸡,73,10455,12158,史上最强AMD：CPU显卡席卷2020欧洲硬件奖，Intel颗粒无收,29,原创
BV17z4y1d7sN,莱曼Lyman,102,6559,12067,高性价比 桌面分享,12,原创
BV1aC4y187j3,胡萝卜小圆弧,62,9893,11807,极度舒适的苹果声音！！！,29,原创
BV19741187rS,-伊卡洛斯-,19,10374,11367,宿舍公敌：打造一把全宿舍仇恨值拉满的机械键盘！,13,原创
BV1pk4y1z76X,二娃攒机,32,9990,11325,电脑店套路  假如电脑商家说真话8,12,原创
BV1At4y197X3,我是苏星河,252,7069,11301,【苏星河】蚂蚁森林真的是公益软件吗？,49,原创
BV1df4y1y7m4,酷玩小报,172,4753,11272,【酷玩】夏天到了，你的笔记本电脑该清灰了！,11,原创
BV18p4y1U7GU,FUN科技,86,7767,11105,笔记本性能太差怎么办？只要500元！外接显卡畅玩3A大作！媲美雷电三!【硬件终结者01】,15,原创
BV1zE41157X1,考拉上校,285,5330,10770,打造我的游戏房Ep.3 （完结） 梦想屋竣工,48,原创
BV1qp4y1X7yu,花样多的心宁,108,7569,10757,【iPhone SE2】                                             薛  定  谔  的  续  航,17,原创
BV1eV411o7j1,奥特曼电竞装机,39,9771,10638,评论区的喷子说我黑心，2600多的成本卖2799是黑心商人,19,原创
BV1wZ4y1p7nb,UnboxTherapy,54,7572,10448,令人激动的时刻！拆箱价值￥75000的机器狗 Spot,115,原创
BV1wK411H7Mm,Havid汉伟,0,9734,10054,最新苹果电视系统太香了！TVOS14.0简单上手！,2,原创
BV1b54y1z7UG,喜欢就买JustBuy,9,8371,9795,单盘 15.36TB 的 NVMe SSD WD 企业级存储解决方案发布回顾,9,原创
BV1zi4y1G7ot,奋斗的王大刀,246,7121,9659,5G居然这么慢？劝你暂时别考虑-5G的日常不完整体验「大刀手绘」,204,原创
BV1T5411Y7U3,周于斯,69,5037,9618,用一台手机凭什么拍好小姐姐？iPhone人像摄影指南！,71,原创
BV1kC4y187AS,Sunbelife,18,7920,9388,『日常』用了 AI 的推销电话太厉害了，哑巴说话都能听懂,11,原创
BV1MV41167bJ,太平洋电脑网,39,8593,9380,苹果要给Intel AMD上一课了 自研5nm工艺 PC处理器曝光,31,原创
BV1iZ4y1H7pV,慢慢买App,56,4948,9231,显示器怎么选！500-2000不同价位显示器推荐！,7,原创
BV1X7411572f,彭弘Red,270,2491,9185,【相机入门01】用珍珠奶茶理解光圈快门ISO，5分钟学会摄影曝光基础,5,原创
BV1CK411p7sF,阿伟爱搞机,0,8555,8795,这款喷子你们一定会喜欢！,1,原创
BV1Yt4y197mC,有梦想的阿Ken老师,250,4890,8756,【4K】【授人以渔】带着4升的主机和便携屏出差一周是什么感觉「K39主机+ROG幻镜使用体验」,15,原创
BV1V5411Y7hh,希喽,1,8670,8754,12年前的iphone 连接 airpods会有什么样的反应,8,原创
BV1TT4y1J7iC,大鹏爱搞机,7,8453,8707,2699元在拼多多买的2070super，开箱后我哭了，哎呀！真香！,25,原创
