排名,标题,播放量,讨论数,得分
38,明明只是妖怪 却活得更像个人,28.0万,196,348371
39,花花敢调戏王七，崔倍劈死你！！【王七x崔倍】实力宠啊！！,27.6万,342,338494
40,凹凸世界5大人气角色被迫营业，无数弹幕在线互动！,16.1万,1006,332886
41,小时候觉得小果叮是大坏蛋，现在才发现，这不就是长大后的我们吗？,26.5万,360,331562
42,“不是风动，不是幡动，是我心动”,16.0万,493,330105
43,一人之下第三季为何大量差评，原因我找到了！,31.4万,1624,326945
44,只要反派长的好，三观跟着五官跑,24.7万,695,318119
45,【王也：有钱使人变态】,16.8万,247,312730
46,和废物划清界限！,18.1万,272,310422
47,小时候以为他会回到我们的身边，长大后发现是我自己太单纯了,25.0万,430,310054
48,【吹灭小山河】 这天下，风情千万般，不及你一眼,16.5万,519,309559
49,【大理寺日志/崔七】【同人AMV】October & April‖这份命中注定的爱,8.2万,307,308443
50,什么叫同人逼死官方的混剪啊？战术后仰【凹凸世界第三季完结篇/极限踩点/无缝衔接/热血/白金】,9.0万,678,307973
51,那些年，果宝特攻玩的梗，你知道多少？,18.1万,1724,306282
52,没戴帽子的比比东应该就是这个亚子,29.2万,192,305699
53,【完结】顶级打戏！全员A爆！这才是一人之下第三季！【高燃踩点】,15.4万,194,303858
54,一人之下3完结啦！这才是中国风打斗！陈朵压轴出场,24.1万,212,300099
55,武则天被猫打脸？丘神纪真实存在吗？历史教授告诉你【于赓哲】,21.6万,2972,296050
56,喜羊羊与灰太狼番外剧《嫁人就嫁灰太狼》,11.1万,2558,294779
57,高能！国漫中的十大经典台词,20.2万,2372,290684
58,建议改为：真北京人儿 王也 真呢道！！,13.1万,1768,281967
59,全性=纵欲？搞错教义的千年邪派，祖师爷的棺材板按不住啦？全性篇·上【一人之下】,19.3万,936,276400
60,【凹凸世界】无 缝 衔 接,6.8万,344,272599
61,刻进DNA里的画面——“这故事，就得从一只鸽子说起了…”【BILIBILI 11周年】,14.5万,416,270897
62,【仙鱼】答应我，不要轻易尝试好吗,8.4万,1478,268943
63,一看就会！都来学画当红爱豆,27.2万,1551,268932
64,【官方高燃/踩点/热血混剪！】百变喜羊羊带你穿梭那些经典岁月！,14.1万,552,267841
65,【潇洒】真正该被教育的，是我们的家长,16.5万,988,264767
66,这首曾拯救无数人的《你的答案》 你听过吗？,18.6万,1448,264126
67,我终于发现了少卿是什么品种的猫！,18.3万,336,260395
68,臭男人果然都是见一个爱一个！,11.8万,772,259409
69,【全站最硬核】官方认证的一人之下第三季打戏逐帧解析,11.6万,353,257244
70,小时候看车，长大后看怎么感觉有点恐怖！,21.2万,596,247625
71,【安雷】堕入黑暗－剧情/踩点/台词/燃向,5.9万,405,247312
72,一人之下的封神之章 · 陈朵篇想表达的是什么？,11.4万,884,245542
73,常年霸占漫画排行第一的作品完结了，连载九年承载无数人青春的《尸兄》落幕了！,21.6万,470,244628
74,"【王七x崔倍】我今天就要带他走,我看谁敢拦我",20.2万,578,243808
75,【中国配音演员03】都是怪物系列之姜广涛篇，带你了解百变梗王姜sir！,12.5万,7262,238618
76,动画是一门综合的艺术，它怎样打动人心？关于剧情故事圈和人物的扭曲与成长（凹凸世界解析系列十）,10.1万,962,236502
77,【国创动画】玄机奇侠传3,13.9万,398,231389
78,现在迎面走来的是我的救命恩人方队——玄机女团！,14.5万,501,227183
79,琪琳花下死，做鬼也风流！！,19.0万,107,226468
80,"""一生娶一人，一诺一卿颜""",14.9万,245,221592
81,超高评分9.8，本季度最强国产动画，没人比我更懂吸猫,19.0万,697,215291
82,史上彩蛋最多的国产动画,16.8万,1753,212878
83,【爆肝兄弟自制】感受一下真正异兽吞噬与进化吧【狂想山海经·03天犬】【4K】,13.0万,416,212597
84,【蓝光4K修复】B 站 首 个 斗 罗 大 陆 4 K 混 剪 恭 迎 昊 天 冕 下 ！,13.3万,485,210746
85,就这，也敢号称斥资2000万？《封神传奇2019》,16.2万,1294,207862
86,b站评分9.8 两季近五亿播放成为最大黑马！伍六七为何能脱颖而出？,18.7万,497,204395
87,生活不易，小强卖艺！7分钟假装了解《我开动物园那些年》原著,17.3万,592,203197
88,这是一个未成年少女该有的战斗力吗？！,18.8万,104,200511
89,“猫爷，这周咱们不更新了，准备去哪玩啊”,10.1万,268,199709
90,身 陷 囹 圄 张 之 维,17.4万,766,199397
91,【凹凸世界/帕洛斯】戏精专访,6.0万,154,196722
92,轮到诸葛青电话骚扰王道长了！青也版王道长可能会摔手机,8.0万,597,195199
93,【萧忆情】百妖谱OP翻唱《善念起》,10.7万,428,193052
94,“开联十年” 一起见证《开心超人联盟》十年间的画风变化,13.7万,974,192230
95,【凹凸世界】轮到格瑞来给你洗脑了,6.1万,164,192092
96,【2020安迷修生贺手书】【安雷】以牙还牙,7.7万,1087,191041
97,结尾把我看懵了！史上最卑微的开挂男主！《仙王的日常生活》吐槽,18.5万,144,189993
98,《宇宙星神》各大星神必杀技合辑 一次看到爽！！,12.7万,1955,189546
99,老天师：我高兴就是一人之下；我不高兴，就是一人一下！,18.5万,137,187044
100,B站第一部畅销书改编国漫，它和马克思主义哲学原理是如何联系到一起的？【滑稽漫谈第23期】,13.7万,349,186645
