排名,标题,播放量,讨论数,得分
68,【长江以南】温柔杏色妆容｜新手也能画的人畜无害妆容,15.3万,436,292893
69,不打针不手术练出完美下颌线！仅靠舌头就能科学改善下巴后缩，凸嘴，双下巴，口臭| mewing真的管用么！,12.9万,359,291697
70,20分钟消除脂肪胸跟练合集（含拉伸）。摆脱胸大、脂肪多、胸部“雌化”尴尬。不伤膝，在家就可以练起来。,6.6万,125,285531
71,穿搭 | 穿衣自由 不穿bra也看不出来的秘密,24.1万,243,280405
72,体态问题真的有被放大吗？职业模特教你后天增高变美,8.0万,71,276792
73,心机星星妆！夏日约会必须拥有的娇俏仙女妆~,22.6万,514,272059
74,120斤女生挑战BM风，体会了什么叫瞬间崩溃……,26.1万,1774,271221
75,【Suzy】瓦坎达美妆博主入驻b站？看得见我吗？全网最黑是我了吧！,17.5万,662,270645
76,和杰伦一起围观老萧打球，连续7个球都不进？难是因为没有下雨？,27.9万,119,268075
77,这些网红单品千万别买！梨形身材省钱攻略|雷品吐槽,22.0万,1079,267295
78,韩国女生怎么脱毛？纯干货！亲身示范干净有效脱毛方法！,17.8万,270,266701
79,【干货】鸡皮肤可以根治吗？医学硕士教你3步摆脱鸡皮肤！,8.7万,1303,264833
80,【一多】5分钟腹肌人鱼线跟练 每天都可以在床上虐腹｜居家入门无器械,6.6万,241,264550
81,【跟练】颈椎曲度变直5招自我矫正,7.1万,63,264243
82,运动没效果？你可能根本不适合健身！/健身最大误区/揭秘“伤膝盖”的真正原因,17.5万,918,258245
83,肥曈 | 新手 手残党必备樱花妆 四川话解说,20.7万,2721,257231
84,【Ziad Nakad/蓝色仙女裙】“黎巴嫩”式繁华 | 蔚如海洋，耀似星河~,6.8万,155,256530
85,狂买10件，终于淘到质量堪比优衣库的t恤了！ | PPHOME | 淘宝探店 | 均价30 | 学生党 | 小个子穿搭 |,17.1万,135,254108
86,肾气不足这样躺，坚持10天，提升肾气，身体1天比1天好,12.6万,236,253085
87,百元左右  平价冷门小众香水,9.5万,77,251772
88,Armani式高贵:能把 MotherFucker 说的优雅迷人的女人们~||试水版,16.2万,109,249617
89,【豆豆】资深搓澡艺术家好物大公开，低成本在家享受澡堂子的快乐，一个平平无奇的搓澡小天才！,16.3万,269,246466
90,屁股，是被你自己坐！扁！的！（P2 跟练解决）,7.3万,267,246261
91,穿上就是人间妲己！卡戴珊都爱的欧美尤物品牌试穿分享！｜性感连衣裙分享,16.5万,573,244597
92,"【国风】山海经系列妆容No.32,毕方",16.3万,197,243030
93,干货！背后长痘，鸡皮肤怎么办？6分钟教你科学养出光洁美背美腿,6.6万,357,242448
94,我的一万块💰去哪儿啦！618倒霉开箱 | 进来云花钱！,19.8万,2.7万,242334
95,我的名字是爱蜜莉雅，仅仅是爱蜜莉雅,19.0万,237,241565
96,元气少女日常妆妆｜夏日持久底妆小技巧,13.4万,603,241027
97,圆脸蒜头鼻也能很酷｜紫色系混血感辣妹妆｜夏日出街必备妆容｜画了就能拥有超a超飒气质,12.5万,477,240412
98,暴瘦50斤！从土肥圆到低配赵露思，脱胎换骨式逆袭变美经历分享 | 王小明,16.7万,778,238385
99,康复专家手把手教学，「石原里美」式下颌线！（P2完整跟练）,12.2万,1675,236262
100,十件神仙卫衣 | 留学日常最爱穿 | 男女均可 | 卫衣怎么搭更好看,11.1万,988,234745
