排名,标题,播放量,讨论数,得分
19,纯干货！拯救大脑门 颅顶低 发量稀少 ｜秃头少女自救指南,38.5万,885,1520017
20,帕梅拉 莱孚 - 15分钟高强度腹部训练  - 无器材 (Pamela Reif Official),44.3万,2630,1512001
21,【6天减14斤】真实记录，不运动不节食，我的方法！,97.2万,3406,1508338
22,我只讲今生，不讲来世,118.4万,2074,1506051
23,10分钟徒手整容 ，改善显老颧骨颧弓！柔和面部轮廓！可可的有效化妆技巧01,42.0万,2502,1492861
24,从170逆袭到185cm，逆天改命增高15cm的秘诀,104.7万,5404,1358922
25,「优质高蛋白」和普通蛋白的区别？｜喝牛奶能补充蛋白吗？,71.3万,2799,1351311
26,干货！低成本漫画手养成/手部美白、拯救手部粗糙暗沉｜最全手部护理！白到发光,35.5万,741,1326845
27,体态大师：气场女王2020改善驼背、头前伸、斜方肌大、瘦背、瘦手臂、脖子拉长,47.7万,1798,1298584
28,瘦腿课表（美丽芭蕾外侧+内侧+第三套+第四套+美丽芭蕾拉伸）,105.9万,1.2万,1298044
29,【新手友好】我瘦了65斤！花了5W从私教学来的全身燃脂运动！坚持3周，必有效果！,29.7万,3319,1291791
30,蔡徐坤5套万元造型 小伙平价复刻 真变帅了？？,161.8万,9.4万,1269529
31,跟拜拜肉say拜拜！8分钟站着坐着瘦手臂，避免增大斜方肌，1周见效！告别拜拜肉麒麟臂！,29.1万,736,1248248
32,杜绝廉价感！5个知识点教你避免穿那些看起来就很便宜的衣服,113.0万,6811,1244423
33,11编发大作战 40秒学会京紫薇尔莉特编发,49.4万,223,1217171
34,【茶茶】邓文迪：做情妇拿美国绿卡，用冷冻精子生子抢遗产，半个时尚圈都是她闺蜜，最强撩汉女性？,145.1万,1.6万,1188120
35,麻瓜禁入X生而优雅 纯血巫师们的集会,66.6万,2717,1178893
36,干货！背后长痘，鸡皮肤怎么办？6分钟教你科学养出光洁美背美腿,36.5万,1792,1176448
37,绿茶亲身示范！我这样拍，朋友圈点赞多了3倍！,79.2万,8220,1164973
38,【医学博士】618你不会还在买这些赔钱货吧？！I 最科学的防雷指南,85.7万,1.0万,1163021
39,【更新1p，告别蝴蝶袖】美丽芭蕾 天鹅臂 累断手,120.1万,1.0万,1158632
40,在床上就可以做的10分钟全身燃脂训练,35.8万,2289,1118566
41,高中生日常妆容分享｜简单易学素颜妆,69.5万,4597,1108899
42,【艾琳】最有效七分钟小腿燃脂运动 + 拉伸 | 免费18天在家瘦小腿计划,40.9万,1107,1100107
43,康复专家手把手教学，「石原里美」式下颌线！（P2完整跟练）,64.3万,9590,1099910
44,生物角度拯救脂肪胸(男性雌化胸)【科学拆解15】减脂增肌注意,64.8万,577,1082093
45,【100%亲测有效】大腿前侧突出|小腿后侧突出|膝超伸，全面拯救大粗腿，摆脱小腿粗壮|大腿前侧凸出|骨盆前倾|小腹突出|梨型身材,29.6万,1286,1068897
46,「侧腹训练」解决腰部两侧赘肉，打造性感人鱼线,36.5万,233,1064315
47,国际教练告诉你为什么哪都能瘦就是不瘦腿【瘦腿系列一】,40.8万,657,1054237
48,肿眼泡 圆脸  无滤镜无打光 普通女大学生日常妆容分享  平价彩妆便宜好用 ！！！,70.0万,1228,1052635
49,一条毛巾改善富贵包，学点肌动学改善富贵包,37.7万,233,1041747
50,【清华学长】干货！缩小毛孔的方法来咯！,69.1万,686,1033486
51,[Healing Times]粉色少女心击杀 | 美妆发烧友必看｜PINK趴体狙击❤Destroying Cosmetic With PINK Products,58.0万,1.3万,983314
52,【长江以南】温柔杏色妆容｜新手也能画的人畜无害妆容,59.5万,1445,982570
53,【中字】Ballet Beautiful 美丽芭蕾第三套  瘦腿提臀,50.4万,5078,958678
54,【JK+LO】2周目的卡点变身转圈圈呢~多条裙子有没有你爱的？内含JK、Lolita|皮卡小可爱,79.5万,2414,950470
55,不打折就倒闭！618十双好鞋推荐～,100.8万,1.3万,928503
56,女装店恶心人的套路实在是太多了吧,81.1万,1824,918498
57,十分钟教你打造男生日常出门妆！|约会|男生素颜妆|男生口红色号|MAC柜哥|,54.8万,3319,917372
58,【Suzy】瓦坎达美妆博主入驻b站？看得见我吗？全网最黑是我了吧！,71.6万,2708,899020
59,英气十足的古装发型,57.4万,428,897644
60,拯救凸嘴！港风美人如何利用表情管理凸嘴？修饰凸嘴干货！学习“美人三分龅”不整牙管理凸嘴龅牙方法技巧,41.2万,2310,890269
61,【超飒小短裙】短裙合集 俏皮灵动的裙摆，总有一件甩在你的心上,54.2万,698,889232
62,"大家好，我是捷克""谐星""大KK，我正式入驻B站啦！（结尾有彩蛋哦~）",108.1万,8668,879438
63,【减脂必看！】21天高效减脂丨如何规划饮食运动丨调整心态  拒绝复胖,45.6万,690,878203
64,表演系女生教你：为什么电视剧女主的头发永远那么蓬松？,64.5万,1262,873249
65,如果没拍摄，没有人会相信,116.2万,2130,866772
66,扮成陈芊芊出门逛街吃饭！结果被？？？【易烫】,117.4万,4615,865013
67,【尤尤娜】180cm高个子夏日也想做法式甜甜少女|淘宝平价服饰购物分享 法式穿搭 学生党穿搭 夏日甜美穿搭,93.9万,1458,860895
68,全家矮子基因猛长到183！成年后再长5cm逆天改命！？,37.0万,1288,856744
69,【一介粗人】不，你不驼背,43.2万,555,841452
70,真实经验分享总结 | 膝超伸、大腿前侧粗壮凸出、骨盆前倾改善、小腿肚向后凸出女团腿 腿不直腿直了后还长高了一丢丢嘿嘿嘿嘿嘿,30.1万,143,823201
71,公司为什么不选我去参加创造营？！不选我！我就在家夫妻成团！电梯口直接出道！,106.4万,4.1万,815385
72,用闻所未闻的非洲护肤品给自己做Spa！有些产品竟然出奇好用！【nya酱】,56.5万,1.1万,809870
73,别再往后夹肩膀了！越矫正越差！圆肩驼背矫正避坑,42.1万,4134,806200
74,10年女演员花20000元体验中式写真，结果哭了......,69.5万,6772,803281
75,男生从细节变帅教程！只需五步！学生党进 不花钱不整容 毛发|皮肤|牙齿|穿搭|体味,37.1万,3362,791905
76,单眼皮？近视无神？ 金高银式日常耐看妆拯救你！,34.9万,6415,791685
77,新手向 I 8年化妆师教你4句口诀学会精致眉！,25.2万,296,790145
78,【后天改变性格】冥想让我获得了什么 | 睡着了怎么办,45.2万,763,788694
79,低于50大卡！8款万能酱汁，炒菜/沙拉/拌饭/炒面,14.7万,29,784834
80,最有效的学生党减脂，每天只要15分钟|48小时持续燃脂,42.3万,1564,779248
81,【中字】10分钟腹部训练，一周见马甲线！（高级&初级&中级&全方位训练）,38.3万,1048,772854
82,【半佛】买不起奢侈品就是穷人吗？不，是聪明人,44.5万,2448,771991
83,住北京五环外，睡沙发，月薪两万就这就这就这？？？,96.4万,3949,771914
84,一个赞一个引体向上，求虐！,188.3万,6020,771426
85,为什么高中生恋情大多都失败了？分享我身边的校园恋情,75.0万,1218,771241
86,【干货】一招改善斜方肌，找到背部发力感，附居家背部练习,16.0万,437,767045
87,百元左右  平价冷门小众香水,29.3万,238,750767
88,【颜纠所】洁面黑榜！有这些垃圾洁面的赶紧扔掉！,55.6万,2367,747308
89,Armani式高贵:能把 MotherFucker 说的优雅迷人的女人们~||试水版,54.3万,480,745128
90,我都能变成美女！你为啥不行？进来看！变美女！单眼皮女孩大眼技巧大放送！,45.9万,1702,742529
91,穿上就是人间妲己！卡戴珊都爱的欧美尤物品牌试穿分享！｜性感连衣裙分享,66.9万,3388,741184
92,【瘦腿】拒绝大粗腿，全程变化＋方法实录，每天30分钟躺瘦,17.5万,774,739400
93,夏日红唇辣妹妆 | Summer Glam Makeup ft. Red Lip,76.5万,2613,738651
94,天生黑也能变白！|被无数人问过的美白方法 | b站最全面美白分享,52.4万,754,736723
95,内衣显大第一位？要是选错都白费！全种类夏日内衣推荐,52.3万,3066,734000
96,【健身经济学】如何低成本练出好身材?!(科学白嫖),32.0万,2708,731715
97,Pamela Rf——最新 2020年 每天45分钟 标准版 训练课程（更新至第十五周）燃脂加强版和舞蹈燃脂版已经单独分出去做课程合辑了,29.2万,1820,729929
98,【sakura】188cm高个女生jk制服分享,92.4万,1905,727645
99,1天瘦腿安排，我躺着瘦了3CM,18.0万,329,726920
100,T恤合集 | 复古又可爱的短袖们,30.3万,449,725296
